service	prefix	action	action docs	access level	condition keys	dependent actions	description
Amazon SES 	ses	SetIdentityMailFromDomain	https://docs.aws.amazon.com/ses/latest/APIReference/API_SetIdentityMailFromDomain.html	Write	ses:ApiVersion		Grants permission to enable or disable the custom MAIL FROM domain setup for a verified identity
Amazon SES 	ses	SetIdentityNotificationTopic	https://docs.aws.amazon.com/ses/latest/APIReference/API_SetIdentityNotificationTopic.html	Write	ses:ApiVersion		Grants permission to set an Amazon Simple Notification Service (Amazon SNS) topic to use when delivering notifications for a verified identity
Amazon SES 	ses	SetReceiptRulePosition	https://docs.aws.amazon.com/ses/latest/APIReference/API_SetReceiptRulePosition.html	Write	ses:ApiVersion		Grants permission to set the position of the specified receipt rule in the receipt rule set
Amazon SES 	ses	TestRenderTemplate	https://docs.aws.amazon.com/ses/latest/APIReference/API_TestRenderTemplate.html	Write	ses:ApiVersion		Grants permission to create a preview of the MIME content of an email when provided with a template and a set of replacement data
Amazon SES 	ses	UpdateAccountSendingEnabled	https://docs.aws.amazon.com/ses/latest/APIReference/API_UpdateAccountSendingEnabled.html	Write	ses:ApiVersion		Grants permission to enable or disable email sending for your account
Amazon SES 	ses	UpdateConfigurationSetEventDestination	https://docs.aws.amazon.com/ses/latest/APIReference/API_UpdateConfigurationSetEventDestination.html	Write	ses:ApiVersion		Grants permission to update the event destination of a configuration set
Amazon SES 	ses	UpdateConfigurationSetReputationMetricsEnabled	https://docs.aws.amazon.com/ses/latest/APIReference/API_UpdateConfigurationSetReputationMetricsEnabled.html	Write	ses:ApiVersion		Grants permission to enable or disable the publishing of reputation metrics for emails sent using a specific configuration set
Amazon SES 	ses	UpdateConfigurationSetSendingEnabled	https://docs.aws.amazon.com/ses/latest/APIReference/API_UpdateConfigurationSetSendingEnabled.html	Write	ses:ApiVersion		Grants permission  to enable or disable email sending for messages sent using a specific configuration set
Amazon SES 	ses	UpdateConfigurationSetTrackingOptions	https://docs.aws.amazon.com/ses/latest/APIReference/API_UpdateConfigurationSetTrackingOptions.html	Write	ses:ApiVersion		Grants permission to modify an association between a configuration set and a custom domain for open and click event tracking
Amazon SES 	ses	UpdateCustomVerificationEmailTemplate	https://docs.aws.amazon.com/ses/latest/APIReference/API_UpdateCustomVerificationEmailTemplate.html	Write	ses:ApiVersion		Grants permission to update an existing custom verification email template
Amazon SES 	ses	UpdateReceiptRule	https://docs.aws.amazon.com/ses/latest/APIReference/API_UpdateReceiptRule.html	Write	ses:ApiVersion		Grants permission to update a receipt rule
Amazon SES 	ses	UpdateTemplate	https://docs.aws.amazon.com/ses/latest/APIReference/API_UpdateTemplate.html	Write	ses:ApiVersion		Grants permission to update an email template
Amazon SES 	ses	VerifyDomainDkim	https://docs.aws.amazon.com/ses/latest/APIReference/API_VerifyDomainDkim.html	Write	ses:ApiVersion		Grants permission to return a set of DKIM tokens for a domain
Amazon SES 	ses	VerifyDomainIdentity	https://docs.aws.amazon.com/ses/latest/APIReference/API_VerifyDomainIdentity.html	Write	ses:ApiVersion		Grants permission to verify a domain
Amazon SES 	ses	VerifyEmailAddress	https://docs.aws.amazon.com/ses/latest/APIReference/API_VerifyEmailAddress.html	Write	ses:ApiVersion		Grants permission to verify an email address
Amazon SES 	ses	VerifyEmailIdentity	https://docs.aws.amazon.com/ses/latest/APIReference/API_VerifyEmailIdentity.html	Write	ses:ApiVersion		Grants permission to verify an email identity
Amazon SNS 	sns	AddPermission	https://docs.aws.amazon.com/sns/latest/api/API_AddPermission.html	Permissions management			Grants permission to add a statement to a topic's access control policy, granting access for the specified AWS accounts to the specified actions
Amazon SNS 	sns	CheckIfPhoneNumberIsOptedOut	https://docs.aws.amazon.com/sns/latest/api/API_CheckIfPhoneNumberIsOptedOut.html	Read			Grants permission to accept a phone number and indicate whether the phone holder has opted out of receiving SMS messages from your account
Amazon SNS 	sns	ConfirmSubscription	https://docs.aws.amazon.com/sns/latest/api/API_ConfirmSubscription.html	Write			Grants permission to verify an endpoint owner's intent to receive messages by validating the token sent to the endpoint by an earlier Subscribe action
Amazon SNS 	sns	CreatePlatformApplication	https://docs.aws.amazon.com/sns/latest/api/API_CreatePlatformApplication.html	Write			Grants permission to create a platform application object for one of the supported push notification services, such as APNS and GCM, to which devices and mobile apps may register
Amazon SNS 	sns	CreatePlatformEndpoint	https://docs.aws.amazon.com/sns/latest/api/API_CreatePlatformEndpoint.html	Write			Grants permission to create an endpoint for a device and mobile app on one of the supported push notification services, such as GCM and APNS
Amazon SNS 	sns	CreateSMSSandboxPhoneNumber	https://docs.aws.amazon.com/sns/latest/api/API_CreateSMSSandboxPhoneNumber.html	Write			Grants permission to add a destination phone number and send a one-time password (OTP) to that phone number for an AWS account
Amazon SNS 	sns	CreateTopic	https://docs.aws.amazon.com/sns/latest/api/API_CreateTopic.html	Write	aws:RequestTag/${TagKey}, aws:TagKeys		Grants permission to create a topic to which notifications can be published
Amazon SNS 	sns	DeleteEndpoint	https://docs.aws.amazon.com/sns/latest/api/API_DeleteEndpoint.html	Write			Grants permission to delete the endpoint for a device and mobile app from Amazon SNS
Amazon SNS 	sns	DeletePlatformApplication	https://docs.aws.amazon.com/sns/latest/api/API_DeletePlatformApplication.html	Write			Grants permission to delete a platform application object for one of the supported push notification services, such as APNS and GCM
Amazon SNS 	sns	DeleteSMSSandboxPhoneNumber	https://docs.aws.amazon.com/sns/latest/api/API_DeleteSMSSandboxPhoneNumber.html	Write			Grants permission to delete an AWS account's verified or pending phone number
Amazon SNS 	sns	DeleteTopic	https://docs.aws.amazon.com/sns/latest/api/API_DeleteTopic.html	Write			Grants permission to delete a topic and all its subscriptions
Amazon SNS 	sns	GetDataProtectionPolicy	https://docs.aws.amazon.com/sns/latest/api/API_GetDataProtectionPolicy.html	Read			Grants permission to return the data protection policy of the topic
Amazon SNS 	sns	GetEndpointAttributes	https://docs.aws.amazon.com/sns/latest/api/API_GetEndpointAttributes.html	Read			Grants permission to retrieve the endpoint attributes for a device on one of the supported push notification services, such as GCM and APNS
Amazon SNS 	sns	GetPlatformApplicationAttributes	https://docs.aws.amazon.com/sns/latest/api/API_GetPlatformApplicationAttributes.html	Read			Grants permission to retrieve the attributes of the platform application object for the supported push notification services, such as APNS and GCM
Amazon SNS 	sns	GetSMSAttributes	https://docs.aws.amazon.com/sns/latest/api/API_GetSMSAttributes.html	Read			Grants permission to return the settings for sending SMS messages from your account
Amazon SNS 	sns	GetSMSSandboxAccountStatus	https://docs.aws.amazon.com/sns/latest/api/API_GetSMSSandboxAccountStatus.html	Read			Grants permission to retrieve the sandbox status for the calling account in the target region
Amazon SNS 	sns	GetSubscriptionAttributes	https://docs.aws.amazon.com/sns/latest/api/API_GetSubscriptionAttributes.html	Read			Grants permission to return all of the properties of a subscription
Amazon SNS 	sns	GetTopicAttributes	https://docs.aws.amazon.com/sns/latest/api/API_GetTopicAttributes.html	Read			Grants permission to return all of the properties of a topic
Amazon SNS 	sns	ListEndpointsByPlatformApplication	https://docs.aws.amazon.com/sns/latest/api/API_ListEndpointsByPlatformApplication.html	List			Grants permission to list the endpoints and endpoint attributes for devices in a supported push notification service, such as GCM and APNS
Amazon SNS 	sns	ListOriginationNumbers	https://docs.aws.amazon.com/sns/latest/api/API_ListOriginationNumbers.html	List			Grants permission to list all origination numbers, and their metadata
Amazon SNS 	sns	ListPhoneNumbersOptedOut	https://docs.aws.amazon.com/sns/latest/api/API_ListPhoneNumbersOptedOut.html	Read			Grants permission to return a list of phone numbers that are opted out, meaning you cannot send SMS messages to them
Amazon SNS 	sns	ListPlatformApplications	https://docs.aws.amazon.com/sns/latest/api/API_ListPlatformApplications.html	List			Grants permission to list the platform application objects for the supported push notification services, such as APNS and GCM
Amazon SNS 	sns	ListSMSSandboxPhoneNumbers	https://docs.aws.amazon.com/sns/latest/api/API_ListSMSSandboxPhoneNumbers.html	List			Grants permission to list the calling account's current pending and verified destination phone numbers
Amazon SNS 	sns	ListSubscriptions	https://docs.aws.amazon.com/sns/latest/api/API_ListSubscriptions.html	List			Grants permission to return a list of the requester's subscriptions
Amazon SNS 	sns	ListSubscriptionsByTopic	https://docs.aws.amazon.com/sns/latest/api/API_ListSubscriptionsByTopic.html	List			Grants permission to return a list of the subscriptions to a specific topic
Amazon SNS 	sns	ListTagsForResource	https://docs.aws.amazon.com/sns/latest/api/API_ListTagsForResource.html	Read			Grants permission to list all tags added to the specified Amazon SNS topic
Amazon SNS 	sns	ListTopics	https://docs.aws.amazon.com/sns/latest/api/API_ListTopics.html	List			Grants permission to return a list of the requester's topics
Amazon SNS 	sns	OptInPhoneNumber	https://docs.aws.amazon.com/sns/latest/api/API_OptInPhoneNumber.html	Write			Grants permission to opt in a phone number that is currently opted out, which enables you to resume sending SMS messages to the number
Amazon SNS 	sns	Publish	https://docs.aws.amazon.com/sns/latest/api/API_Publish.html	Write			Grants permission to send a message to all of a topic's subscribed endpoints
Amazon SNS 	sns	PutDataProtectionPolicy	https://docs.aws.amazon.com/sns/latest/api/API_PutDataProtectionPolicy.html	Write			Grants permission to allow a topic owner to set the data protection policy
Amazon SNS 	sns	RemovePermission	https://docs.aws.amazon.com/sns/latest/api/API_RemovePermission.html	Permissions management			Grants permission to remove a statement from a topic's access control policy
Amazon SNS 	sns	SetEndpointAttributes	https://docs.aws.amazon.com/sns/latest/api/API_SetEndpointAttributes.html	Write			Grants permission to set the attributes for an endpoint for a device on one of the supported push notification services, such as GCM and APNS
Amazon SNS 	sns	SetPlatformApplicationAttributes	https://docs.aws.amazon.com/sns/latest/api/API_SetPlatformApplicationAttributes.html	Write			Grants permission to set the attributes of the platform application object for the supported push notification services, such as APNS and GCM
Amazon SNS 	sns	SetSMSAttributes	https://docs.aws.amazon.com/sns/latest/api/API_SetSMSAttributes.html	Write			Grants permission to set the default settings for sending SMS messages and receiving daily SMS usage reports
Amazon SNS 	sns	SetSubscriptionAttributes	https://docs.aws.amazon.com/sns/latest/api/API_SetSubscriptionAttributes.html	Write			Grants permission to allow a subscription owner to set an attribute of the topic to a new value
Amazon SNS 	sns	SetTopicAttributes	https://docs.aws.amazon.com/sns/latest/api/API_SetTopicAttributes.html	Write			Grants permission to allow a topic owner to set an attribute of the topic to a new value
Amazon SNS 	sns	Subscribe	https://docs.aws.amazon.com/sns/latest/api/API_Subscribe.html	Write	sns:Endpoint, sns:Protocol		Grants permission to prepare to subscribe an endpoint by sending the endpoint a confirmation message
Amazon SNS 	sns	TagResource	https://docs.aws.amazon.com/sns/latest/api/API_TagResource.html	Tagging	aws:RequestTag/${TagKey}, aws:TagKeys		Grants permission to add tags to the specified Amazon SNS topic
Amazon SNS 	sns	Unsubscribe	https://docs.aws.amazon.com/sns/latest/api/API_Unsubscribe.html	Write			Grants permission to delete a subscription
Amazon SNS 	sns	UntagResource	https://docs.aws.amazon.com/sns/latest/api/API_UntagResource.html	Tagging	aws:RequestTag/${TagKey}, aws:TagKeys		Grants permission to remove tags from the specified Amazon SNS topic
Amazon SNS 	sns	VerifySMSSandboxPhoneNumber	https://docs.aws.amazon.com/sns/latest/api/API_VerifySMSSandboxPhoneNumber.html	Write			Grants permission to verify a destination phone number with a one-time password (OTP) for an AWS account
Amazon SQS 	sqs	AddPermission	https://docs.aws.amazon.com/AWSSimpleQueueService/latest/APIReference/API_AddPermission.html	Permissions management			Grants permission to a queue for a specific principal
Amazon SQS 	sqs	ChangeMessageVisibility	https://docs.aws.amazon.com/AWSSimpleQueueService/latest/APIReference/API_ChangeMessageVisibility.html	Write			Grants permission to change the visibility timeout of a specified message in a queue to a new value
Amazon SQS 	sqs	CreateQueue	https://docs.aws.amazon.com/AWSSimpleQueueService/latest/APIReference/API_CreateQueue.html	Write			Grants permission to create a new queue, or returns the URL of an existing one
Amazon SQS 	sqs	DeleteMessage	https://docs.aws.amazon.com/AWSSimpleQueueService/latest/APIReference/API_DeleteMessage.html	Write			Grants permission to delete the specified message from the specified queue
Amazon SQS 	sqs	DeleteQueue	https://docs.aws.amazon.com/AWSSimpleQueueService/latest/APIReference/API_DeleteQueue.html	Write			Grants permission to delete the queue specified by the queue URL, regardless of whether the queue is empty
Amazon SQS 	sqs	GetQueueAttributes	https://docs.aws.amazon.com/AWSSimpleQueueService/latest/APIReference/API_GetQueueAttributes.html	Read			Grants permission to get attributes for the specified queue
Amazon SQS 	sqs	GetQueueUrl	https://docs.aws.amazon.com/AWSSimpleQueueService/latest/APIReference/API_GetQueueUrl.html	Read			Grants permission to return the URL of an existing queue
Amazon SQS 	sqs	ListDeadLetterSourceQueues	https://docs.aws.amazon.com/AWSSimpleQueueService/latest/APIReference/API_ListDeadLetterSourceQueues.html	Read			Grants permission to return a list of your queues that have the RedrivePolicy queue attribute configured with a dead letter queue
